Nodes:
0: (13.03, 10.0)
2469: (17.69, 12.49)
2470: (18.42, 12.49)
2471: (18.83, 12.49)
2472: (19.21, 12.49)
2473: (19.98, 12.49)
2474: (10.1, 12.5)
2475: (10.61, 12.5)
2476: (13.25, 12.5)
2477: (14.04, 12.5)
2478: (15.219999999999999, 12.5)
2479: (16.4, 12.5)
2480: (16.94, 12.5)
2481: (17.25, 12.5)
2482: (18.55, 12.5)
2483: (18.58, 12.5)
2484: (19.240000000000002, 12.5)
2485: (11.1, 12.51)
2486: (11.3, 12.51)
2487: (11.67, 12.51)
2488: (11.76, 12.51)
2489: (12.71, 12.51)
2490: (13.14, 12.51)
2491: (14.07, 12.51)
2492: (14.76, 12.51)
2493: (16.45, 12.51)
2494: (18.759999999999998, 12.51)
2495: (12.69, 12.52)
2496: (13.81, 12.52)
2497: (14.73, 12.52)
2498: (15.73, 12.52)
2499: (16.23, 12.52)
2500: (16.29, 12.52)
2501: (16.509999999999998, 12.52)
2502: (17.8, 12.52)
2503: (19.27, 12.52)
2504: (10.32, 12.53)
2505: (12.56, 12.53)
2506: (13.32, 12.53)
2507: (13.83, 12.53)
2508: (14.02, 12.53)
2509: (14.559999999999999, 12.53)
2510: (15.52, 12.53)
2511: (17.58, 12.53)
2512: (17.93, 12.53)
2513: (18.52, 12.53)
2514: (19.34, 12.53)
2515: (19.7, 12.53)
2516: (10.25, 12.54)
2517: (10.41, 12.54)
2518: (10.77, 12.54)
2519: (10.97, 12.54)
2520: (14.129999999999999, 12.54)
2521: (14.52, 12.54)
2522: (15.559999999999999, 12.54)
2523: (15.629999999999999, 12.54)
2524: (16.259999999999998, 12.54)
2525: (16.73, 12.54)
2526: (17.15, 12.54)
2527: (19.130000000000003, 12.54)
2528: (19.7, 12.54)
2529: (10.66, 12.55)
2530: (11.379999999999999, 12.55)
2531: (11.55, 12.55)
2532: (12.2, 12.55)
2533: (16.85, 12.55)
2534: (17.75, 12.55)
2535: (18.0, 12.55)
2536: (18.05, 12.55)
2537: (10.56, 12.56)
2538: (10.85, 12.56)
2539: (11.8, 12.56)
2540: (12.94, 12.56)
2541: (13.09, 12.56)
2542: (15.690000000000001, 12.56)
2543: (15.73, 12.56)
2544: (17.89, 12.56)
2545: (18.8, 12.56)
2546: (19.189999999999998, 12.56)
2547: (13.57, 12.57)
2548: (14.25, 12.57)
2549: (14.33, 12.57)
2550: (14.379999999999999, 12.57)
2551: (14.75, 12.57)
2552: (16.93, 12.57)
2553: (19.4, 12.57)
2554: (10.95, 12.58)
2555: (17.05, 12.58)
2556: (18.23, 12.58)
2557: (19.119999999999997, 12.58)
2558: (19.509999999999998, 12.58)
2559: (19.82, 12.58)
2560: (10.5, 12.59)
2561: (13.06, 12.59)
2562: (13.99, 12.59)
2563: (14.73, 12.59)
2564: (17.32, 12.59)
2565: (17.36, 12.59)
2566: (18.259999999999998, 12.59)
2567: (18.78, 12.59)
2568: (18.91, 12.59)
2569: (19.97, 12.59)
2570: (11.6, 12.6)
2571: (15.92, 12.6)
2572: (16.66, 12.6)
2573: (18.21, 12.6)
2574: (19.03, 12.6)
2575: (10.46, 12.61)
2576: (11.870000000000001, 12.61)
2577: (13.42, 12.61)
2578: (16.56, 12.61)
2579: (17.22, 12.61)
2580: (17.42, 12.61)
2581: (17.53, 12.61)
2582: (19.630000000000003, 12.61)
2583: (10.5, 12.620000000000001)
2584: (11.9, 12.620000000000001)
2585: (12.3, 12.620000000000001)
2586: (12.44, 12.620000000000001)
2587: (12.48, 12.620000000000001)
2588: (13.28, 12.620000000000001)
2589: (14.629999999999999, 12.620000000000001)
2590: (15.379999999999999, 12.620000000000001)
2591: (15.93, 12.620000000000001)
2592: (16.79, 12.620000000000001)
2593: (18.259999999999998, 12.620000000000001)
2594: (10.6, 12.629999999999999)
2595: (10.66, 12.629999999999999)
2596: (10.67, 12.629999999999999)
2597: (11.99, 12.629999999999999)
2598: (12.129999999999999, 12.629999999999999)
2599: (12.54, 12.629999999999999)
2600: (13.21, 12.629999999999999)
2601: (13.61, 12.629999999999999)
2602: (13.8, 12.629999999999999)
2603: (15.74, 12.629999999999999)
2604: (16.45, 12.629999999999999)
2605: (18.689999999999998, 12.629999999999999)
2606: (11.68, 12.64)
2607: (12.09, 12.64)
2608: (12.26, 12.64)
2609: (16.81, 12.64)
2610: (17.6, 12.64)
2611: (12.35, 12.65)
2612: (14.309999999999999, 12.65)
2613: (14.39, 12.65)
2614: (15.379999999999999, 12.65)
2615: (16.1, 12.65)
2616: (16.46, 12.65)
2617: (17.85, 12.65)
2618: (18.83, 12.65)
2619: (19.23, 12.65)
2620: (10.76, 12.66)
2621: (11.81, 12.66)
2622: (12.1, 12.66)
2623: (12.79, 12.66)
2624: (14.34, 12.66)
2625: (14.51, 12.66)
2626: (14.870000000000001, 12.66)
2627: (15.14, 12.66)
2628: (17.77, 12.66)
2629: (17.79, 12.66)
2630: (18.119999999999997, 12.66)
2631: (18.8, 12.66)
2632: (18.85, 12.66)
2633: (19.240000000000002, 12.66)
2634: (10.01, 12.67)
2635: (10.14, 12.67)
2636: (13.379999999999999, 12.67)
2637: (13.5, 12.67)
2638: (13.6, 12.67)
2639: (14.05, 12.67)
2640: (14.29, 12.67)
2641: (14.5, 12.67)
2642: (15.11, 12.67)
2643: (15.969999999999999, 12.67)
2644: (16.31, 12.67)
2645: (18.84, 12.67)
2646: (10.08, 12.68)
2647: (12.44, 12.68)
2648: (13.28, 12.68)
2649: (15.440000000000001, 12.68)
2650: (15.9, 12.68)
2651: (16.29, 12.68)
2652: (16.79, 12.68)
2653: (17.9, 12.68)
2654: (17.97, 12.68)
2655: (18.509999999999998, 12.68)
2656: (18.68, 12.68)
2657: (18.759999999999998, 12.68)
2658: (11.5, 12.69)
2659: (11.629999999999999, 12.69)
2660: (12.25, 12.69)
2661: (14.83, 12.69)
2662: (14.9, 12.69)
2663: (17.46, 12.69)
2664: (17.67, 12.69)
2665: (17.69, 12.69)
2666: (19.3, 12.69)
2667: (10.3, 12.7)
2668: (10.37, 12.7)
2669: (10.49, 12.7)
2670: (10.88, 12.7)
2671: (12.08, 12.7)
2672: (12.68, 12.7)
2673: (12.96, 12.7)
2674: (13.0, 12.7)
2675: (14.52, 12.7)
2676: (15.129999999999999, 12.7)
2677: (15.32, 12.7)
2678: (15.370000000000001, 12.7)
2679: (15.64, 12.7)
2680: (16.1, 12.7)
2681: (17.87, 12.7)
2682: (17.98, 12.7)
2683: (18.92, 12.7)
2684: (18.990000000000002, 12.7)
2685: (19.79, 12.7)
2686: (10.43, 12.71)
2687: (17.53, 12.71)
2688: (19.689999999999998, 12.71)
2689: (19.83, 12.71)
2690: (12.55, 12.72)
2691: (13.04, 12.72)
2692: (13.52, 12.72)
2693: (14.530000000000001, 12.72)
2694: (14.719999999999999, 12.72)
2695: (15.79, 12.72)
2696: (15.82, 12.72)
2697: (17.13, 12.72)
2698: (18.0, 12.72)
2699: (18.48, 12.72)
2700: (10.33, 12.73)
2701: (10.86, 12.73)
2702: (12.99, 12.73)
2703: (13.47, 12.73)
2704: (15.14, 12.73)
2705: (16.46, 12.73)
2706: (16.95, 12.73)
2707: (18.02, 12.73)
2708: (18.45, 12.73)
2709: (18.630000000000003, 12.73)
2710: (19.3, 12.73)
2711: (10.76, 12.74)
2712: (10.94, 12.74)
2713: (12.35, 12.74)
2714: (13.11, 12.74)
2715: (15.02, 12.74)
2716: (15.74, 12.74)
2717: (16.15, 12.74)
2718: (16.45, 12.74)
2719: (16.61, 12.74)
2720: (16.91, 12.74)
2721: (19.29, 12.74)
2722: (19.41, 12.74)
2723: (19.83, 12.74)
2724: (19.869999999999997, 12.74)
2725: (10.55, 12.75)
2726: (11.14, 12.75)
2727: (12.21, 12.75)
2728: (12.78, 12.75)
2729: (12.85, 12.75)
2730: (13.24, 12.75)
2731: (14.219999999999999, 12.75)
2732: (14.42, 12.75)
2733: (14.66, 12.75)
2734: (17.62, 12.75)
2735: (18.29, 12.75)
2736: (19.72, 12.75)
2737: (19.759999999999998, 12.75)
2738: (10.74, 12.76)
2739: (11.32, 12.76)
2740: (12.129999999999999, 12.76)
2741: (12.55, 12.76)
2742: (14.14, 12.76)
2743: (15.04, 12.76)
2744: (15.4, 12.76)
2745: (15.879999999999999, 12.76)
2746: (17.0, 12.76)
2747: (18.869999999999997, 12.76)
2748: (10.18, 12.77)
2749: (10.31, 12.77)
2750: (10.77, 12.77)
2751: (16.38, 12.77)
2752: (16.71, 12.77)
2753: (17.46, 12.77)
2754: (18.439999999999998, 12.77)
2755: (18.84, 12.77)
2756: (19.560000000000002, 12.77)
2757: (11.4, 12.78)
2758: (11.58, 12.78)
2759: (12.64, 12.78)
2760: (13.06, 12.78)
2761: (13.52, 12.78)
2762: (14.620000000000001, 12.78)
2763: (17.11, 12.78)
2764: (17.19, 12.78)
2765: (18.9, 12.78)
2766: (11.28, 12.79)
2767: (14.43, 12.79)
2768: (14.46, 12.79)
2769: (15.92, 12.79)
2770: (16.52, 12.79)
2771: (17.3, 12.79)
2772: (18.45, 12.79)
2773: (19.04, 12.79)
2774: (19.15, 12.79)
2775: (19.58, 12.79)
2776: (19.7, 12.79)
2777: (10.92, 12.8)
2778: (11.26, 12.8)
2779: (11.48, 12.8)
2780: (12.19, 12.8)
2781: (12.7, 12.8)
2782: (13.72, 12.8)
2783: (13.78, 12.8)
2784: (14.2, 12.8)
2785: (15.09, 12.8)
2786: (16.18, 12.8)
2787: (17.7, 12.8)
2788: (18.810000000000002, 12.8)
2789: (19.490000000000002, 12.8)
2790: (19.77, 12.8)
2791: (11.26, 12.81)
2792: (12.01, 12.81)
2793: (12.23, 12.81)
2794: (13.629999999999999, 12.81)
2795: (14.559999999999999, 12.81)
2796: (15.86, 12.81)
2797: (16.09, 12.81)
2798: (16.509999999999998, 12.81)
2799: (16.65, 12.81)
2800: (17.02, 12.81)
2801: (17.47, 12.81)
2802: (17.54, 12.81)
2803: (10.53, 12.82)
2804: (10.67, 12.82)
2805: (10.68, 12.82)
2806: (12.629999999999999, 12.82)
2807: (15.48, 12.82)
2808: (16.16, 12.82)
2809: (17.03, 12.82)
2810: (17.42, 12.82)
2811: (17.48, 12.82)
2812: (17.75, 12.82)
2813: (17.87, 12.82)
2814: (18.25, 12.82)
2815: (10.5, 12.83)
2816: (10.93, 12.83)
2817: (11.17, 12.83)
2818: (11.620000000000001, 12.83)
2819: (12.65, 12.83)
2820: (14.29, 12.83)
2821: (14.41, 12.83)
2822: (14.61, 12.83)
2823: (14.66, 12.83)
2824: (15.16, 12.83)
2825: (16.09, 12.83)
2826: (16.42, 12.83)
2827: (18.54, 12.83)
2828: (19.310000000000002, 12.83)
2829: (14.2, 12.84)
2830: (15.34, 12.84)
2831: (15.530000000000001, 12.84)
2832: (15.57, 12.84)
2833: (15.870000000000001, 12.84)
2834: (15.91, 12.84)
2835: (16.28, 12.84)
2836: (18.16, 12.84)
2837: (19.060000000000002, 12.84)
2838: (10.74, 12.85)
2839: (10.75, 12.85)
2840: (11.25, 12.85)
2841: (11.74, 12.85)
2842: (11.89, 12.85)
2843: (12.01, 12.85)
2844: (13.44, 12.85)
2845: (14.86, 12.85)
2846: (14.89, 12.85)
2847: (16.02, 12.85)
2848: (17.42, 12.85)
2849: (17.5, 12.85)
2850: (18.21, 12.85)
2851: (18.92, 12.85)
2852: (12.129999999999999, 12.86)
2853: (13.120000000000001, 12.86)
2854: (13.28, 12.86)
2855: (15.46, 12.86)
2856: (15.5, 12.86)
2857: (18.71, 12.86)
2858: (11.0, 12.870000000000001)
2859: (11.5, 12.870000000000001)
2860: (13.34, 12.870000000000001)
2861: (14.42, 12.870000000000001)
2862: (17.240000000000002, 12.870000000000001)
2863: (18.189999999999998, 12.870000000000001)
2864: (19.86, 12.870000000000001)
2865: (11.16, 12.879999999999999)
2866: (11.72, 12.879999999999999)
2867: (11.74, 12.879999999999999)
2868: (12.44, 12.879999999999999)
2869: (12.629999999999999, 12.879999999999999)
2870: (14.79, 12.879999999999999)
2871: (19.23, 12.879999999999999)
2872: (10.56, 12.89)
2873: (11.41, 12.89)
2874: (11.91, 12.89)
2875: (12.14, 12.89)
2876: (12.22, 12.89)
2877: (12.24, 12.89)
2878: (15.35, 12.89)
2879: (15.5, 12.89)
2880: (17.2, 12.89)
2881: (17.98, 12.89)
2882: (18.58, 12.89)
2883: (10.18, 12.9)
2884: (12.68, 12.9)
2885: (12.94, 12.9)
2886: (14.91, 12.9)
2887: (16.57, 12.9)
2888: (12.120000000000001, 12.91)
2889: (12.379999999999999, 12.91)
2890: (12.620000000000001, 12.91)
2891: (14.18, 12.91)
2892: (14.54, 12.91)
2893: (15.85, 12.91)
2894: (16.82, 12.91)
2895: (17.2, 12.91)
2896: (18.259999999999998, 12.91)
2897: (18.380000000000003, 12.91)
2898: (18.869999999999997, 12.91)
2899: (10.08, 12.92)
2900: (10.23, 12.92)
2901: (10.81, 12.92)
2902: (11.620000000000001, 12.92)
2903: (12.54, 12.92)
2904: (13.69, 12.92)
2905: (14.74, 12.92)
2906: (14.85, 12.92)
2907: (15.530000000000001, 12.92)
2908: (15.86, 12.92)
2909: (16.33, 12.92)
2910: (17.12, 12.92)
2911: (19.9, 12.92)
2912: (11.61, 12.93)
2913: (12.29, 12.93)
2914: (12.85, 12.93)
2915: (13.48, 12.93)
2916: (13.72, 12.93)
2917: (14.14, 12.93)
2918: (15.74, 12.93)
2919: (16.57, 12.93)
2920: (17.2, 12.93)
2921: (17.78, 12.93)
2922: (18.02, 12.93)
2923: (18.22, 12.93)
2924: (19.17, 12.93)
2925: (19.55, 12.93)
2926: (10.61, 12.94)
2927: (10.99, 12.94)
2928: (12.4, 12.94)
2929: (13.72, 12.94)
2930: (14.17, 12.94)
2931: (15.74, 12.94)
2932: (16.33, 12.94)
2933: (16.37, 12.94)
2934: (18.09, 12.94)
2935: (18.130000000000003, 12.94)
2936: (19.77, 12.94)
2937: (10.19, 12.95)
2938: (10.27, 12.95)
2939: (12.4, 12.95)
2940: (12.5, 12.95)
2941: (12.870000000000001, 12.95)
2942: (14.059999999999999, 12.95)
2943: (15.45, 12.95)
2944: (16.16, 12.95)
2945: (16.53, 12.95)
2946: (17.31, 12.95)
2947: (17.57, 12.95)
2948: (19.04, 12.95)
2949: (19.34, 12.95)
2950: (19.67, 12.95)
2951: (19.759999999999998, 12.95)
2952: (11.56, 12.96)
2953: (11.57, 12.96)
2954: (12.03, 12.96)
2955: (14.43, 12.96)
2956: (17.92, 12.96)
2957: (17.93, 12.96)
2958: (18.18, 12.96)
2959: (12.9, 12.97)
2960: (14.11, 12.97)
2961: (14.27, 12.97)
2962: (14.77, 12.97)
2963: (15.129999999999999, 12.97)
2964: (15.27, 12.97)
2965: (16.13, 12.97)
2966: (16.6, 12.97)
2967: (17.06, 12.97)
2968: (17.09, 12.97)
2969: (17.64, 12.97)
2970: (18.03, 12.97)
2971: (18.7, 12.97)
2972: (19.810000000000002, 12.97)
2973: (10.75, 12.98)
2974: (11.18, 12.98)
2975: (11.4, 12.98)
2976: (11.85, 12.98)
2977: (12.1, 12.98)
2978: (13.4, 12.98)
2979: (14.3, 12.98)
2980: (15.04, 12.98)
2981: (16.68, 12.98)
2982: (17.8, 12.98)
2983: (18.61, 12.98)
2984: (19.64, 12.98)
2985: (19.93, 12.98)
2986: (10.33, 12.99)
2987: (11.84, 12.99)
2988: (13.8, 12.99)
2989: (14.75, 12.99)
2990: (16.06, 12.99)
2991: (17.14, 12.99)
2992: (17.48, 12.99)
2993: (18.09, 12.99)
2994: (19.4, 12.99)
2995: (11.33, 13.0)
2996: (11.370000000000001, 13.0)
2997: (11.97, 13.0)
2998: (13.03, 13.0)
2999: (14.52, 13.0)
3000: (14.66, 13.0)
3001: (15.76, 13.0)
3002: (16.09, 13.0)
3003: (17.33, 13.0)
3004: (17.35, 13.0)
3005: (19.84, 13.0)
3006: (11.73, 13.01)
3007: (12.02, 13.01)
3008: (12.49, 13.01)
3009: (12.53, 13.01)
3010: (13.17, 13.01)
3011: (13.98, 13.01)
3012: (14.43, 13.01)
3013: (15.0, 13.01)
3014: (15.51, 13.01)
3015: (16.490000000000002, 13.01)
3016: (16.5, 13.01)
3017: (16.65, 13.01)
3018: (16.7, 13.01)
3019: (18.8, 13.01)
3020: (19.41, 13.01)
3021: (11.129999999999999, 13.02)
3022: (11.71, 13.02)
3023: (12.05, 13.02)
3024: (13.05, 13.02)
3025: (13.15, 13.02)
3026: (13.98, 13.02)
3027: (15.95, 13.02)
3028: (16.27, 13.02)
3029: (11.78, 13.03)
3030: (13.09, 13.03)
3031: (13.129999999999999, 13.03)
3032: (13.620000000000001, 13.03)
3033: (13.98, 13.03)
3034: (14.1, 13.03)
3035: (14.370000000000001, 13.03)
3036: (14.67, 13.03)
3037: (15.02, 13.03)
3038: (17.28, 13.03)
3039: (17.48, 13.03)
3040: (17.96, 13.03)
3041: (18.119999999999997, 13.03)
3042: (18.189999999999998, 13.03)
3043: (11.82, 13.04)
3044: (12.41, 13.04)
3045: (12.74, 13.04)
3046: (14.469999999999999, 13.04)
3047: (15.2, 13.04)
3048: (17.33, 13.04)
3049: (17.990000000000002, 13.04)
3050: (18.28, 13.04)
3051: (18.34, 13.04)
3052: (18.869999999999997, 13.04)
3053: (19.05, 13.04)
3054: (19.11, 13.04)
3055: (11.05, 13.05)
3056: (11.57, 13.05)
3057: (11.84, 13.05)
3058: (13.6, 13.05)
3059: (14.39, 13.05)
3060: (16.740000000000002, 13.05)
3061: (16.97, 13.05)
3062: (17.56, 13.05)
3063: (17.58, 13.05)
3064: (19.43, 13.05)
3065: (19.92, 13.05)
3066: (11.77, 13.06)
3067: (14.74, 13.06)
3068: (18.009999999999998, 13.06)
3069: (19.58, 13.06)
3070: (10.25, 13.07)
3071: (10.5, 13.07)
3072: (10.84, 13.07)
3073: (11.23, 13.07)
3074: (12.56, 13.07)
3075: (12.78, 13.07)
3076: (12.83, 13.07)
3077: (13.4, 13.07)
3078: (14.33, 13.07)
3079: (14.41, 13.07)
3080: (14.879999999999999, 13.07)
3081: (15.34, 13.07)
3082: (16.1, 13.07)
3083: (16.27, 13.07)
3084: (16.45, 13.07)
3085: (17.65, 13.07)
3086: (17.92, 13.07)
3087: (19.6, 13.07)
3088: (19.77, 13.07)
3089: (10.64, 13.08)
3090: (11.94, 13.08)
3091: (12.82, 13.08)
3092: (12.86, 13.08)
3093: (13.2, 13.08)
3094: (13.66, 13.08)
3095: (13.68, 13.08)
3096: (13.74, 13.08)
3097: (13.879999999999999, 13.08)
3098: (15.2, 13.08)
3099: (19.86, 13.08)
3100: (10.12, 13.09)
3101: (10.17, 13.09)
3102: (10.72, 13.09)
3103: (13.25, 13.09)
3104: (14.2, 13.09)
3105: (14.92, 13.09)
3106: (15.64, 13.09)
3107: (15.86, 13.09)
3108: (17.94, 13.09)
3109: (18.39, 13.09)
3110: (18.52, 13.09)
3111: (19.17, 13.09)
3112: (19.59, 13.09)
3113: (10.06, 13.1)
3114: (11.42, 13.1)
3115: (12.879999999999999, 13.1)
3116: (13.14, 13.1)
3117: (13.27, 13.1)
3118: (14.469999999999999, 13.1)
3119: (11.34, 13.11)
3120: (11.43, 13.11)
3121: (11.58, 13.11)
3122: (13.04, 13.11)
3123: (13.72, 13.11)
3124: (14.32, 13.11)
3125: (15.65, 13.11)
3126: (18.08, 13.11)
3127: (19.47, 13.11)
3128: (12.620000000000001, 13.120000000000001)
3129: (12.67, 13.120000000000001)
3130: (13.92, 13.120000000000001)
3131: (14.25, 13.120000000000001)
3132: (14.66, 13.120000000000001)
3133: (15.83, 13.120000000000001)
3134: (16.68, 13.120000000000001)
3135: (17.0, 13.120000000000001)
3136: (18.79, 13.120000000000001)
3137: (19.619999999999997, 13.120000000000001)
3138: (19.67, 13.120000000000001)
3139: (19.98, 13.120000000000001)
3140: (10.17, 13.129999999999999)
3141: (11.34, 13.129999999999999)
3142: (13.93, 13.129999999999999)
3143: (17.43, 13.129999999999999)
3144: (18.240000000000002, 13.129999999999999)
3145: (10.66, 13.14)
3146: (10.85, 13.14)
3147: (11.09, 13.14)
3148: (15.84, 13.14)
3149: (16.27, 13.14)
3150: (16.44, 13.14)
3151: (16.58, 13.14)
3152: (18.060000000000002, 13.14)
3153: (10.33, 13.15)
3154: (12.54, 13.15)
3155: (16.06, 13.15)
3156: (17.35, 13.15)
3157: (19.060000000000002, 13.15)
3158: (10.41, 13.16)
3159: (13.32, 13.16)
3160: (13.33, 13.16)
3161: (14.21, 13.16)
3162: (15.66, 13.16)
3163: (16.55, 13.16)
3164: (17.64, 13.16)
3165: (18.14, 13.16)
3166: (18.36, 13.16)
3167: (19.02, 13.16)
3168: (19.97, 13.16)
3169: (11.44, 13.17)
3170: (13.4, 13.17)
3171: (14.879999999999999, 13.17)
3172: (15.690000000000001, 13.17)
3173: (15.92, 13.17)
3174: (18.16, 13.17)
3175: (19.71, 13.17)
3176: (10.61, 13.18)
3177: (10.81, 13.18)
3178: (12.54, 13.18)
3179: (13.3, 13.18)
3180: (14.33, 13.18)
3181: (15.66, 13.18)
3182: (15.86, 13.18)
3183: (15.870000000000001, 13.18)
3184: (16.14, 13.18)
3185: (17.47, 13.18)
3186: (18.369999999999997, 13.18)
3187: (18.45, 13.18)
3188: (18.689999999999998, 13.18)
3189: (10.8, 13.19)
3190: (13.61, 13.19)
3191: (14.52, 13.19)
3192: (14.57, 13.19)
3193: (15.34, 13.19)
3194: (15.8, 13.19)
3195: (17.61, 13.19)
3196: (18.380000000000003, 13.19)
3197: (18.71, 13.19)
3198: (19.17, 13.19)
3199: (10.08, 13.2)
3200: (10.43, 13.2)
3201: (13.4, 13.2)
3202: (13.64, 13.2)
3203: (14.01, 13.2)
3204: (16.67, 13.2)
3205: (16.740000000000002, 13.2)
3206: (17.5, 13.2)
3207: (19.11, 13.2)
3208: (19.61, 13.2)
3209: (10.23, 13.21)
3210: (10.29, 13.21)
3211: (10.49, 13.21)
3212: (13.14, 13.21)
3213: (13.36, 13.21)
3214: (15.27, 13.21)
3215: (15.370000000000001, 13.21)
3216: (16.06, 13.21)
3217: (16.34, 13.21)
3218: (16.509999999999998, 13.21)
3219: (18.5, 13.21)
3220: (18.939999999999998, 13.21)
3221: (19.04, 13.21)
3222: (19.490000000000002, 13.21)
3223: (11.44, 13.22)
3224: (11.96, 13.22)
3225: (12.07, 13.22)
3226: (12.79, 13.22)
3227: (13.26, 13.22)
3228: (14.33, 13.22)
3229: (15.08, 13.22)
3230: (15.33, 13.22)
3231: (15.51, 13.22)
3232: (17.0, 13.22)
3233: (17.41, 13.22)
3234: (18.259999999999998, 13.22)
3235: (18.619999999999997, 13.22)
3236: (19.060000000000002, 13.22)
3237: (19.35, 13.22)
3238: (19.89, 13.22)
3239: (10.95, 13.23)
3240: (11.71, 13.23)
3241: (12.620000000000001, 13.23)
3242: (13.06, 13.23)
3243: (14.969999999999999, 13.23)
3244: (16.92, 13.23)
3245: (17.47, 13.23)
3246: (19.47, 13.23)
3247: (10.32, 13.24)
3248: (11.56, 13.24)
3249: (11.58, 13.24)
3250: (11.95, 13.24)
3251: (12.27, 13.24)
3252: (12.42, 13.24)
3253: (13.66, 13.24)
3254: (16.23, 13.24)
3255: (16.73, 13.24)
3256: (16.79, 13.24)
3257: (19.05, 13.24)
3258: (11.39, 13.25)
3259: (11.73, 13.25)
3260: (11.94, 13.25)
3261: (12.06, 13.25)
3262: (12.08, 13.25)
3263: (12.19, 13.25)
3264: (12.41, 13.25)
3265: (12.71, 13.25)
3266: (13.18, 13.25)
3267: (13.21, 13.25)
3268: (14.309999999999999, 13.25)
3269: (14.620000000000001, 13.25)
3270: (15.79, 13.25)
3271: (17.12, 13.25)
3272: (19.990000000000002, 13.25)
3273: (12.45, 13.26)
3274: (14.89, 13.26)
3275: (15.14, 13.26)
3276: (15.79, 13.26)
3277: (17.009999999999998, 13.26)
3278: (17.03, 13.26)
3279: (18.73, 13.26)
3280: (19.15, 13.26)
3281: (19.42, 13.26)
3282: (11.59, 13.27)
3283: (14.48, 13.27)
3284: (15.46, 13.27)
3285: (19.23, 13.27)
3286: (19.57, 13.27)
3287: (19.68, 13.27)
3288: (13.73, 13.28)
3289: (13.97, 13.28)
3290: (14.690000000000001, 13.28)
3291: (15.89, 13.28)
3292: (15.98, 13.28)
3293: (18.04, 13.28)
3294: (18.07, 13.28)
3295: (12.1, 13.29)
3296: (12.99, 13.29)
3297: (13.03, 13.29)
3298: (13.629999999999999, 13.29)
3299: (13.7, 13.29)
3300: (13.75, 13.29)
3301: (13.91, 13.29)
3302: (16.33, 13.29)
3303: (17.02, 13.29)
3304: (19.4, 13.29)
3305: (12.42, 13.3)
3306: (12.53, 13.3)
3307: (12.68, 13.3)
3308: (13.48, 13.3)
3309: (14.54, 13.3)
3310: (14.7, 13.3)
3311: (14.96, 13.3)
3312: (15.309999999999999, 13.3)
3313: (16.58, 13.3)
3314: (18.21, 13.3)
3315: (19.84, 13.3)
3316: (19.869999999999997, 13.3)
3317: (10.28, 13.31)
3318: (11.6, 13.31)
3319: (14.129999999999999, 13.31)
3320: (15.719999999999999, 13.31)
3321: (16.3, 13.31)
3322: (16.4, 13.31)
3323: (16.92, 13.31)
3324: (18.95, 13.31)
3325: (19.68, 13.31)
3326: (10.54, 13.32)
3327: (11.43, 13.32)
3328: (12.120000000000001, 13.32)
3329: (12.97, 13.32)
3330: (15.42, 13.32)
3331: (15.96, 13.32)
3332: (17.98, 13.32)
3333: (18.32, 13.32)
3334: (19.560000000000002, 13.32)
3335: (10.02, 13.33)
3336: (16.86, 13.33)
3337: (17.77, 13.33)
3338: (17.85, 13.33)
3339: (19.77, 13.33)
3340: (11.0, 13.34)
3341: (11.120000000000001, 13.34)
3342: (13.68, 13.34)
3343: (14.82, 13.34)
3344: (15.969999999999999, 13.34)
3345: (15.98, 13.34)
3346: (16.73, 13.34)
3347: (18.57, 13.34)
3348: (10.08, 13.35)
3349: (11.33, 13.35)
3350: (12.36, 13.35)
3351: (12.47, 13.35)
3352: (14.280000000000001, 13.35)
3353: (14.92, 13.35)
3354: (15.27, 13.35)
3355: (16.83, 13.35)
3356: (19.119999999999997, 13.35)
3357: (10.85, 13.36)
3358: (10.91, 13.36)
3359: (11.98, 13.36)
3360: (12.35, 13.36)
3361: (12.85, 13.36)
3362: (13.43, 13.36)
3363: (14.24, 13.36)
3364: (16.25, 13.36)
3365: (16.57, 13.36)
3366: (16.78, 13.36)
3367: (16.98, 13.36)
3368: (18.33, 13.36)
3369: (18.53, 13.36)
3370: (19.73, 13.36)
3371: (19.96, 13.36)
3372: (11.7, 13.370000000000001)
3373: (13.8, 13.370000000000001)
3374: (14.98, 13.370000000000001)
3375: (16.05, 13.370000000000001)
3376: (18.6, 13.370000000000001)
3377: (19.64, 13.370000000000001)
3378: (11.69, 13.379999999999999)
3379: (13.52, 13.379999999999999)
3380: (14.879999999999999, 13.379999999999999)
3381: (14.91, 13.379999999999999)
3382: (15.1, 13.379999999999999)
3383: (15.76, 13.379999999999999)
3384: (18.36, 13.379999999999999)
3385: (19.84, 13.379999999999999)
3386: (10.08, 13.39)
3387: (11.51, 13.39)
3388: (11.620000000000001, 13.39)
3389: (13.06, 13.39)
3390: (13.36, 13.39)
3391: (14.030000000000001, 13.39)
3392: (16.08, 13.39)
3393: (16.15, 13.39)
3394: (16.67, 13.39)
3395: (17.68, 13.39)
3396: (18.83, 13.39)
3397: (19.65, 13.39)
3398: (12.05, 13.4)
3399: (13.96, 13.4)
3400: (15.32, 13.4)
3401: (15.92, 13.4)
3402: (18.84, 13.4)
3403: (11.47, 13.41)
3404: (15.280000000000001, 13.41)
3405: (17.990000000000002, 13.41)
3406: (18.78, 13.41)
3407: (10.68, 13.42)
